generation,N_shifts,logPrior,logLik,eventRate,acceptRate
86500,0,-1.13523,-797.247,1.65858,0.308
87000,0,0.338689,-800.125,0.273545,0.298667
87500,0,-0.127474,-798.287,0.756341,0.302
88000,0,0.251571,-798.102,0.213899,0.303
88500,0,0.0264177,-797.353,0.461019,0.296
89000,0,0.127181,-799.312,0.244181,0.285
89500,0,-0.270789,-798.263,0.876498,0.312
90000,0,0.197151,-800.808,0.13496,0.296333
90500,0,0.058278,-798.944,0.239601,0.284
91000,0,-0.82834,-799.268,0.853816,0.296529
91500,0,-0.267405,-797.857,0.626893,0.32
92000,0,-0.584228,-797.565,1.07971,0.298
92500,0,-0.456541,-799.265,1.0979,0.274
93000,0,-0.236152,-798.517,0.994946,0.2995
93500,0,0.204956,-799.023,0.296844,0.29
94000,0,-0.10146,-799.276,0.304128,0.300375
94500,0,-0.878538,-800.168,0.769218,0.282
95000,0,0.0479886,-797.685,0.44437,0.3012
95500,0,0.197761,-798.259,0.235063,0.32
96000,0,0.0748575,-798.669,0.0281265,0.309
96500,0,0.00981881,-798.52,0.021719,0.298
97000,0,0.0102806,-800.264,0.020566,0.3075
97500,0,-0.0605991,-798.928,0.15789,0.282
98000,0,-0.182402,-799.792,0.33542,0.297
98500,0,-0.147671,-799.897,0.162512,0.274
99000,0,-0.586895,-798.62,0.535142,0.306
99500,0,0.0980036,-798.284,0.147441,0.338
100000,0,-0.294102,-798.285,0.85562,0.3088
100500,0,0.17959,-798.32,0.0991616,0.3
101000,0,0.306996,-798.773,0.0017749,0.292
101500,0,0.305687,-797.489,0.159345,0.322
102000,0,0.0149598,-797.368,0.429901,0.318
102500,0,-1.81763,-798.778,2.06745,0.33
103000,0,-0.587452,-799.898,0.752078,0.298
103500,0,0.213694,-797.652,0.0493106,0.306
104000,0,0.355901,-797.654,0.106136,0.313
104500,0,0.406524,-797.331,0.0655586,0.304
105000,0,0.184173,-800.243,0.772205,0.305
105500,0,0.386303,-800.047,0.568815,0.314
106000,0,-0.163822,-799.773,0.726594,0.331
106500,0,-0.233684,-798.868,0.527248,0.308
107000,0,-0.301571,-800.791,0.855836,0.306
107500,0,-3.40864,-798.068,3.8365,0.31
108000,0,0.262398,-799.087,0.0807609,0.307
108500,0,0.469088,-797.505,0.13067,0.292
109000,1,-0.34578,-798.484,1.53695,0.355
109500,0,0.00761454,-797.536,0.417087,0.322
110000,0,-0.482074,-797.392,0.95719,0.313
110500,0,-0.445713,-797.483,0.812076,0.35
111000,0,0.421987,-798.771,0.00504944,0.312
111500,0,0.398221,-797.141,0.0893325,0.33
112000,0,-0.357818,-799.233,0.683818,0.332
112500,0,-0.0110186,-799.511,0.185919,0.288
113000,0,0.0982257,-798.455,0.328754,0.284
113500,0,0.40293,-797.258,0.0845688,0.314
114000,0,0.146757,-800.161,0.259552,0.315
114500,0,-0.770297,-797.313,1.30797,0.346
115000,0,-0.464101,-798.517,0.883112,0.335
115500,0,0.38922,-798.575,0.0286533,0.33
116000,0,0.0973133,-799.993,0.0316923,0.322
116500,0,-0.884668,-798.815,0.742018,0.292
117000,0,-0.110904,-797.679,0.482345,0.296
117500,0,0.29707,-797.326,0.0911047,0.322
118000,0,-1.68864,-799.137,2.16091,0.313
118500,0,-0.756587,-797.465,1.15812,0.338
119000,0,-0.892807,-798.949,0.893,0.3155
119500,0,-0.0223445,-800.056,0.0802208,0.324
120000,0,-0.114581,-798.279,0.212888,0.313071
120500,0,-0.108765,-798.829,0.29369,0.272
121000,0,0.127942,-800.142,0.386033,0.315429
121500,0,-0.224281,-797.869,0.548879,0.292
122000,0,0.347219,-797.797,0.128862,0.303
122500,0,0.034443,-797.973,0.37063,0.314
123000,0,-1.00532,-797.554,1.60122,0.321
123500,0,-0.119066,-799.694,0.789183,0.288
124000,0,0.658706,-797.985,0.183169,0.3036
124500,0,0.55428,-797.799,0.101961,0.32
125000,0,0.380214,-798.995,0.0606396,0.2955
125500,0,-1.21541,-801.498,1.08274,0.314
126000,0,0.182482,-798.331,0.133007,0.2935
126500,0,-0.541979,-797.725,0.81171,0.304
127000,0,0.434976,-798.473,0.146105,0.294
127500,0,-0.42641,-797.117,0.894337,0.326
128000,0,-0.290866,-799.127,0.205129,0.3043
128500,1,-0.363349,-797.362,0.0591798,0.36
129000,0,-0.614449,-799.446,0.698643,0.3445
129500,0,-0.00630401,-798.35,0.400893,0.282
130000,0,-0.896605,-799.503,1.2043,0.305
130500,0,0.735043,-798.459,0.0285587,0.288
131000,1,0.196075,-801.932,0.139807,0.321091
131500,0,-0.541702,-801.421,1.38553,0.344
132000,0,0.662864,-799.747,0.0143077,0.327
132500,0,0.162723,-798.546,0.0986489,0.322
133000,0,-0.291957,-799.303,0.16161,0.313
