generation,N_shifts,logPrior,logLik,eventRate,acceptRate
57500,0,4.24957,-265.21,0.482395,0.35
58000,0,2.85079,-265.614,1.13934,0.329
58500,0,3.53529,-266.099,0.47586,0.286
59000,0,4.15358,-269.718,0.495318,0.3185
59500,0,4.5563,-265.537,0.143763,0.284
60000,0,4.27858,-264.932,0.534929,0.291
60500,0,5.07104,-264.782,0.115244,0.322
61000,0,4.69086,-265.079,0.286869,0.321
61500,0,4.27108,-266.604,0.0682585,0.31
62000,0,4.55083,-265.388,0.887598,0.29575
62500,0,4.04421,-266.956,0.339926,0.338
63000,0,4.29326,-264.952,0.360414,0.309
63500,0,3.76476,-265.793,0.609273,0.308
64000,0,4.66746,-267.636,0.117826,0.304857
64500,0,4.07507,-265.5,1.69523,0.276
65000,0,5.67096,-266.804,0.098029,0.289
65500,0,5.07343,-266.67,0.48501,0.308
66000,0,5.2609,-264.858,0.406075,0.349
66500,0,4.66178,-265.302,0.961425,0.282
67000,0,5.71674,-266.665,0.142093,0.322
67500,0,4.90829,-265.773,0.809029,0.322
68000,0,5.12303,-265.339,0.531596,0.310323
68500,0,5.40336,-266.515,0.205116,0.29
69000,0,5.21553,-266.105,0.0926721,0.319
69500,0,3.42137,-265.786,1.29418,0.306
70000,0,5.0922,-266.012,0.43892,0.302
70500,0,4.73213,-264.608,0.509919,0.288
71000,0,5.29833,-265.492,0.178551,0.296
71500,0,5.13819,-264.73,0.428628,0.282
72000,0,4.99234,-269.653,0.226626,0.274
72500,0,5.52656,-265.241,0.128877,0.264
73000,0,5.18947,-265.042,0.216116,0.2864
73500,0,4.50934,-267.941,0.538297,0.326
74000,0,4.64115,-265.073,0.253872,0.322
74500,0,4.95454,-264.947,0.217709,0.228
75000,0,5.13047,-264.488,0.156298,0.274
75500,0,3.72506,-266.25,1.76653,0.328
76000,0,5.00759,-266.203,0.345482,0.300667
76500,0,4.34487,-265.15,1.18837,0.292
77000,0,5.14985,-264.877,0.14772,0.324
77500,0,5.62444,-265.942,0.0679443,0.348
78000,0,4.25647,-265.888,0.581773,0.308867
78500,0,3.88285,-265.169,1.05237,0.31
79000,0,3.85068,-265.427,0.268505,0.318
79500,0,3.61859,-265.745,0.666988,0.364
80000,0,4.18035,-266.41,0.123685,0.3292
80500,0,3.41134,-266.87,0.403044,0.302
81000,0,5.18924,-264.581,0.270048,0.318222
81500,0,4.8629,-265.621,0.337435,0.332
82000,0,5.32692,-264.501,0.107488,0.328
82500,0,4.61069,-264.91,0.849508,0.332
83000,0,4.26796,-264.591,0.715696,0.32725
83500,0,4.55048,-267.122,0.00254122,0.284
84000,0,4.3939,-267.062,0.641687,0.32275
84500,0,5.08282,-265.701,0.424645,0.316
85000,0,4.64455,-265.791,0.631732,0.312
85500,0,5.74182,-268.014,0.0230637,0.266
86000,0,3.92487,-266.166,0.672047,0.316222
86500,0,5.07012,-265.482,0.1565,0.288
87000,0,5.55769,-266.37,0.367918,0.2965
87500,0,5.69114,-265.97,0.15978,0.298
88000,0,4.47486,-266.626,1.09877,0.313
88500,0,4.90015,-265.019,0.769897,0.286
89000,1,10.7087,-263.933,0.283914,0.307833
89500,1,10.3555,-263.992,0.293207,0.452
90000,1,9.53672,-259.176,0.159645,0.35425
90500,1,6.9294,-256.975,0.907946,0.538
91000,1,8.24294,-257.615,1.34172,0.477
91500,1,8.11225,-257.634,0.660079,0.51
92000,1,8.25585,-262.473,0.896652,0.448
92500,1,7.05713,-261.193,0.996531,0.504
93000,1,0.894605,-260.872,3.70451,0.4675
93500,1,5.14756,-258.893,0.819466,0.41
94000,1,7.91323,-258.071,1.14407,0.429
94500,1,8.65222,-258.93,0.442824,0.464
95000,1,8.71591,-258.67,0.455954,0.464
95500,1,9.37527,-261.127,0.787916,0.488
96000,1,7.66557,-265.289,1.11426,0.465
96500,1,6.59274,-260.453,1.93989,0.448
97000,1,8.08384,-261.004,0.667261,0.443
97500,1,5.49637,-263.103,3.71035,0.506
