generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2800,0,5.84598,-267.228,0.101375,0.335237
2825,0,5.17398,-267.211,0.770078,0.334749
2850,1,9.6714,-266.329,0.770078,0.336373
2875,1,9.22438,-266.785,1.36685,0.337969
2900,1,9.71858,-266.254,0.364485,0.338849
2925,1,9.02534,-266.528,0.745037,0.340055
2950,1,8.16873,-266.2,2.15627,0.340224
2975,1,8.34367,-267.199,0.60853,0.342406
3000,0,5.41495,-265.152,0.294505,0.34855
3025,0,4.6153,-265.265,1.08865,0.349636
3050,0,5.23772,-265.265,0.466226,0.349066
3075,0,5.28088,-264.989,0.466226,0.348505
3100,0,5.62996,-264.989,0.117147,0.347952
3125,0,4.78998,-264.989,0.957134,0.347409
3150,0,5.51997,-266.111,0.156865,0.346874
3175,0,5.51379,-266.111,0.163038,0.346977
3200,0,5.70258,-265.195,0.004665,0.347704
3225,0,5.72131,-264.928,0.00700257,0.346559
3250,0,5.623,-264.928,0.10531,0.346663
3275,0,5.53677,-265.12,0.218721,0.346764
3300,0,5.22403,-264.934,0.516637,0.346259
3325,0,5.68062,-264.934,0.0600483,0.345761
3350,0,3.67875,-264.934,2.06191,0.344673
3375,0,5.50576,-264.934,0.234904,0.344787
3400,0,5.34829,-264.934,0.392381,0.344899
3425,0,5.32493,-264.97,0.397338,0.345884
3450,0,4.23991,-264.97,1.48236,0.344828
3475,0,5.10315,-264.951,0.621417,0.344649
3500,0,5.26577,-265.355,0.434408,0.343902
3525,0,5.07736,-265.355,0.622811,0.343449
3550,0,5.58985,-265.177,0.118265,0.34441
3575,0,5.1546,-264.545,0.342471,0.345078
3600,0,4.68229,-264.959,0.780372,0.345182
3625,0,4.61514,-264.688,0.911986,0.345284
3650,0,5.11145,-264.688,0.415679,0.345933
3675,0,5.08453,-266.016,0.48769,0.345484
3700,0,5.21126,-267.103,0.380408,0.345582
3725,0,4.87257,-266.321,0.543417,0.346216
3750,0,5.00445,-266.321,0.411533,0.345241
3775,0,5.49148,-264.573,0.0243421,0.346663
3800,0,5.03179,-264.609,0.455031,0.347277
3825,0,5.07813,-264.609,0.40869,0.346837
3850,0,5.28227,-264.609,0.20455,0.346144
3875,0,5.17202,-264.609,0.314806,0.346491
3900,0,4.99441,-265.27,0.454601,0.346321
3925,0,4.98448,-264.868,0.553193,0.34539
3950,0,5.04146,-264.868,0.496212,0.345229
3975,0,5.04675,-264.986,0.496212,0.344316
4000,0,5.34251,-264.986,0.200446,0.344164
4025,0,4.78625,-264.986,0.756706,0.345256
4050,0,4.77494,-264.986,0.768025,0.3451
4075,0,4.71435,-264.712,0.763159,0.344455
4100,0,4.66062,-264.712,0.816885,0.34455
4125,0,4.21243,-264.681,1.2675,0.344401
4150,0,5.12755,-264.681,0.35238,0.344495
4175,0,5.1828,-264.776,0.290185,0.344349
4200,0,4.43906,-264.776,1.03393,0.34349
4225,0,4.94795,-264.776,0.525031,0.343587
4250,0,5.42463,-264.776,0.0483519,0.342508
4275,0,5.13788,-264.776,0.335104,0.341441
4300,0,5.39254,-264.776,0.0804445,0.340851
4325,0,5.22403,-264.55,0.271723,0.341193
4350,0,5.17907,-264.599,0.30887,0.341531
4375,0,5.39329,-264.772,0.0799922,0.340951
4400,0,5.39387,-264.772,0.0794084,0.340604
4425,0,5.02297,-264.772,0.450315,0.33981
4450,0,5.3467,-264.772,0.126579,0.339474
4475,0,5.36228,-264.539,0.136884,0.339812
4500,1,11.1124,-263.89,0.213023,0.340813
4525,0,4.17551,-266.122,1.24588,0.340698
4550,0,5.02851,-266.122,0.39288,0.340584
4575,0,5.05062,-264.657,0.43135,0.340909
4600,0,5.07574,-264.534,0.425635,0.341013
4625,0,5.29941,-264.627,0.22265,0.341332
4650,0,4.33151,-264.638,1.15224,0.341002
4675,0,4.75361,-264.654,0.728617,0.341959
4700,1,9.81507,-264.74,0.678054,0.342268
4725,1,9.49392,-264.36,1.08665,0.342996
4750,0,3.99656,-264.815,1.53844,0.343296
4775,0,3.7461,-264.815,1.7889,0.344012
4800,0,5.22412,-264.692,0.303322,0.343678
4825,0,4.12116,-264.552,1.37415,0.343141
4850,0,5.32272,-264.552,0.172581,0.342816
4875,0,5.19981,-264.709,0.32878,0.343314
4900,0,5.20604,-265.422,0.237266,0.343603
4925,0,5.46862,-264.545,0.0419897,0.343281
4950,0,5.42816,-264.808,0.0428083,0.343163
4975,0,5.37143,-264.669,0.109507,0.342846
5000,0,4.79133,-264.597,0.727574,0.342132
5025,0,5.3876,-264.573,0.103863,0.28
5050,0,5.31554,-264.919,0.167839,0.32
5075,0,5.13669,-264.473,0.255377,0.306667
5100,0,4.9902,-267.73,0.259539,0.33
5125,0,3.27831,-264.999,2.15161,0.36
5150,1,7.86909,-267.005,2.15161,0.366667
5175,1,9.06588,-267.154,0.960733,0.382857
5200,1,8.43112,-265.795,1.38141,0.37
5225,0,4.07369,-265.816,1.38141,0.364444
5250,0,5.22081,-264.67,0.130869,0.356
5275,0,4.60194,-264.67,0.749732,0.363636
